timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
4573582,4.633428e-05,0.0042598313,-0.0011649547,5042,0,-0.2193191,-0.19383784,-9.72481,5042,0
4578545,0.00043621124,0.0041000415,-0.0011658941,4963,0,-0.24032187,-0.19371614,-9.769925,4963,0
4583549,0.0011299723,0.004988338,-0.001285233,5004,0,-0.23031527,-0.18270849,-9.756647,5004,0
4588549,0.00034316457,0.0042953813,-0.0012737177,5000,0,-0.23413238,-0.1887739,-9.742111,5000,0
4593561,0.0002405151,0.0047498755,-0.0006120304,5012,0,-0.21528856,-0.2078873,-9.75538,5012,0
4598561,9.495948e-05,0.005500663,-0.0013366223,5000,0,-0.2235884,-0.209245,-9.770489,5000,0
4603558,0.00030747784,0.0056963335,-0.0017511987,4997,0,-0.22193338,-0.22788687,-9.761603,4997,0
4613565,-0.0016313235,0.0045115654,-0.00089523103,4985,0,-0.2229734,-0.22435866,-9.710684,4985,0
4618575,0.00030991482,0.0038084846,-0.0014463211,5010,0,-0.21695627,-0.21520613,-9.751541,5010,0
4623563,-0.0024918634,0.0041167336,-0.0015412433,4988,0,-0.20894124,-0.21567397,-9.758271,4988,0
4628579,-0.000440606,0.00324279,-0.0024611142,5016,0,-0.22782809,-0.21914591,-9.738984,5016,0
4633570,0.00067084923,0.0040430664,-0.00319655,4991,0,-0.2438237,-0.21549356,-9.744203,4991,0
4638569,1.7075807e-05,0.0038360201,-0.0014331543,4999,0,-0.25439328,-0.18808869,-9.780274,4999,0
4703596,-0.002446802,0.0036626004,-0.0015758874,4999,0,-0.24268317,-0.23339751,-9.764361,4999,0
4708619,-0.00032934602,0.004106153,-7.723993e-05,5023,0,-0.24908267,-0.2309966,-9.797947,5023,0
4713603,0.00054377114,0.0034913684,-0.0024412398,4984,0,-0.22770734,-0.19406074,-9.747391,4984,0
4718603,0.0010126919,0.0047698133,-0.0021950637,5000,0,-0.21910469,-0.21406636,-9.738595,5000,0
4723604,0.001790693,0.0026834216,-0.0007919109,5001,0,-0.24911669,-0.21014753,-9.780836,5001,0
4728610,-0.0006667583,0.004256096,-0.0010943069,5006,0,-0.24492511,-0.22774136,-9.777185,5006,0
4733611,-0.0025276348,0.0044999537,-0.0017973025,5001,0,-0.25130573,-0.21984297,-9.731082,5001,0
4738611,-0.0013554554,0.0046700453,-0.00059124804,5000,0,-0.2723234,-0.20839298,-9.742197,5000,0
4743613,-0.0013546762,0.0034729962,-0.0014990428,5002,0,-0.2124673,-0.19777209,-9.747295,5002,0
4748619,-0.0012253049,0.0049508843,-0.00074168685,5006,0,-0.24917941,-0.20666222,-9.720971,5006,0
4753619,-0.0008272628,0.003358785,-0.0010432232,5000,0,-0.2526225,-0.19020148,-9.788006,5000,0
4758619,0.0010568497,0.0036691204,-0.0011235577,5000,0,-0.26278943,-0.19130683,-9.740329,5000,0
4763629,0.00021149,0.004878544,-0.0010235704,5010,0,-0.24877118,-0.2118194,-9.722632,5010,0
4778627,-0.0007446198,0.005321894,-0.00047252825,4999,0,-0.2460226,-0.24475005,-9.778246,4999,0
4783629,0.0015251918,0.004438724,-0.00056431134,5002,0,-0.23668265,-0.2509001,-9.782311,5002,0
4788635,0.0003742551,0.0040216045,-0.000335837,5006,0,-0.23468435,-0.2592428,-9.728914,5006,0
4793636,0.000592835,0.003823499,-0.00061496685,5001,0,-0.22692408,-0.20457056,-9.754777,5001,0
4798640,-0.0024570862,0.0041261124,-0.0007088342,5004,0,-0.21796611,-0.21351008,-9.756202,5004,0
4803638,-0.0038231194,0.0052714325,-0.0010250489,4998,0,-0.23314248,-0.23760167,-9.764814,4998,0
4808643,-0.0028677583,0.003945057,-0.0019992925,5005,0,-0.25092295,-0.20789993,-9.734038,5005,0
4813647,-0.00122191,0.0045844666,-0.0016924634,5004,0,-0.25740302,-0.22046536,-9.736405,5004,0
4818644,-0.00014234401,0.003239329,-0.0013540825,4997,0,-0.25940236,-0.19813669,-9.739086,4997,0
4823649,-0.0018464656,0.0042260094,-0.0013355424,5005,0,-0.24327865,-0.19633245,-9.738836,5005,0
4828665,-0.0007643466,0.005028167,-0.0016125293,5016,0,-0.22486131,-0.21262857,-9.759819,5016,0
4833657,-0.0008239114,0.003544947,-0.002299858,4992,0,-0.22981231,-0.22756931,-9.752503,4992,0
4838652,0.00065246323,0.0033186502,-0.0023408446,4995,0,-0.25499624,-0.23100911,-9.730684,4995,0
4853660,-0.0011059787,0.0050649736,-0.00149445,4972,0,-0.26652634,-0.20004791,-9.779468,4972,0
4858660,0.00012062618,0.0055355486,-0.0009303665,5000,0,-0.2691664,-0.18086763,-9.77126,5000,0
4863663,3.029556e-05,0.004509368,-0.0014210385,5003,0,-0.24658275,-0.18554159,-9.743378,5003,0
4868671,-9.039854e-05,0.0051717972,-0.0016747257,5008,0,-0.21554266,-0.22400339,-9.745019,5008,0
4873669,0.0005561229,0.0043340186,-0.001615721,4998,0,-0.22683318,-0.22227119,-9.75606,4998,0
4878669,0.00063830934,0.0051037828,-0.0009150337,5000,0,-0.23743103,-0.20003442,-9.796551,5000,0
4893678,0.00090624153,0.004530757,-0.000912201,5002,0,-0.23290397,-0.23517635,-9.759621,5002,0
4898677,-0.0011123499,0.00410433,-0.00091358286,4999,0,-0.21718486,-0.23629215,-9.752725,4999,0
4903679,-0.0017547016,0.0046491846,-0.0009789886,5002,0,-0.22240713,-0.25679004,-9.813492,5002,0
4908691,-0.002354166,0.0047878167,-0.0011026443,5012,0,-0.22260635,-0.23667005,-9.747447,5012,0
4913686,-0.0015476444,0.004769926,3.8369188e-05,4995,0,-0.22477563,-0.22460654,-9.742311,4995,0
4918685,-0.0007517606,0.0042470214,-0.0006811023,4999,0,-0.24458745,-0.19719325,-9.766842,4999,0
4928706,0.0016057305,0.004799097,-0.0021327338,5019,0,-0.25166476,-0.17696252,-9.752444,5019,0
4933768,4.2525186e-05,0.005212781,-0.003119439,5062,0,-0.2665529,-0.20881295,-9.764055,5062,0
4938693,0.00048207687,0.0040835985,-0.0025547787,4925,0,-0.26523963,-0.18636481,-9.782053,4925,0
4943696,0.0007619094,0.0040361397,-0.001583121,5003,0,-0.26010638,-0.17536245,-9.76457,5003,0
4948698,-0.0010661324,0.004721853,-0.0022141768,5002,0,-0.23419711,-0.18635711,-9.725555,5002,0
4953711,-0.0013996332,0.00570949,-0.0010857681,5013,0,-0.24442276,-0.23797494,-9.775801,5013,0
5023729,-0.0003688293,0.0041636727,-0.0015371257,5002,0,-0.24161488,-0.19523129,-9.755104,5002,0
5028732,-0.0010387022,0.0031447462,-0.0015868471,5003,0,-0.2356859,-0.17159078,-9.773604,5003,0
5033733,-0.0005677144,0.003402183,-0.001570139,5001,0,-0.22968295,-0.16496524,-9.764143,5001,0
5038755,-0.00022838055,0.0039019182,-0.0009083618,5022,0,-0.2576999,-0.17433636,-9.756731,5022,0
5043737,0.00045197614,0.0046426947,-0.00088342594,4982,0,-0.2440598,-0.1835289,-9.743268,4982,0
5048745,-6.451449e-05,0.0047241757,-0.0018809291,5008,0,-0.23672447,-0.18954453,-9.719089,5008,0
5053747,5.1871448e-05,0.004614573,-0.0024295372,5002,0,-0.25447124,-0.21212077,-9.730524,5002,0
5073749,7.338799e-05,0.003215265,-0.00013264439,4994,0,-0.22892417,-0.24082018,-9.742068,4994,0
5078752,0.0012166613,0.003089098,-0.0014467351,5003,0,-0.23648322,-0.21643013,-9.756263,5003,0
5083753,0.00067354087,0.003992271,-0.0021479912,5001,0,-0.23216863,-0.2012554,-9.770843,5001,0
5088769,0.00041065481,0.0051611452,-0.0014501754,5016,0,-0.231002,-0.20068678,-9.752308,5016,0
5093767,-0.0011969414,0.0042372905,-0.0028562383,4998,0,-0.23626532,-0.21319896,-9.77517,4998,0
5098760,-0.00020075006,0.0050066332,-0.001154585,4993,0,-0.2458597,-0.19589669,-9.738156,4993,0
5108764,-0.0022792206,0.0035565058,-0.0009127065,5002,0,-0.25140145,-0.21070051,-9.805886,5002,0
5113766,-0.0023201369,0.003580973,-0.0016198929,5002,0,-0.24153796,-0.22195877,-9.8034525,5002,0
5118771,-0.002307273,0.004934135,-0.0014829199,5005,0,-0.22765446,-0.20380285,-9.738299,5005,0
5123815,-0.001589666,0.004292925,-0.0010527942,5044,0,-0.23942697,-0.18650408,-9.721992,5044,0
5128772,0.0005526766,0.0033263771,-0.0023078164,4957,0,-0.24493486,-0.1917119,-9.763969,4957,0
5133774,-0.00021306115,0.004765763,-0.0021461945,5002,0,-0.21132796,-0.18093088,-9.739899,5002,0
5138776,-0.000344566,0.004098013,-0.001397888,5002,0,-0.25205377,-0.20661913,-9.761067,5002,0
5148781,0.0001748618,0.0040994724,-7.317391e-05,4992,0,-0.22976345,-0.20172116,-9.732702,4992,0
5153786,0.0027036064,0.004841769,-0.00015898477,5005,0,-0.20395923,-0.21690652,-9.760775,5005,0
5158785,0.0023497122,0.00428532,-0.0012137961,4999,0,-0.22592309,-0.17639518,-9.763031,4999,0
5163801,0.0017072991,0.0035293284,-0.00089147297,5016,0,-0.25472668,-0.20272708,-9.776874,5016,0
5168790,0.0015213714,0.0037123258,-0.0015408742,4989,0,-0.21993744,-0.22203758,-9.800573,4989,0
5173791,-0.0007243882,0.0035565523,-0.0022419463,5001,0,-0.23834959,-0.2247342,-9.755409,5001,0
5178793,0.001722096,0.0032510988,-0.0018986817,5002,0,-0.25430548,-0.2476853,-9.792892,5002,0
5183801,0.0024337294,0.0033687335,-0.0016158362,5008,0,-0.24559838,-0.24543434,-9.823343,5008,0
5188807,0.0016211815,0.004233337,-0.0010236985,5006,0,-0.22781743,-0.24382065,-9.756424,5006,0
5193799,-0.00083309313,0.0031859898,-0.0026422027,4992,0,-0.25556156,-0.23200676,-9.750295,4992,0
5198801,-0.0018922234,0.0036186103,-0.0013302315,5002,0,-0.22271575,-0.2249598,-9.746036,5002,0
5203807,-0.0013546436,0.0039197914,-0.0014910516,5006,0,-0.22103241,-0.21571165,-9.749348,5006,0
5208836,0.00082024,0.0038889735,-0.0006935663,5029,0,-0.21342932,-0.19536377,-9.778502,5029,0
5213807,-0.0013960951,0.0040350067,-0.0024973194,4971,0,-0.21464516,-0.18556067,-9.801878,4971,0
5218809,-0.0029327574,0.0045301807,-0.0013456714,5002,0,-0.20676394,-0.19038898,-9.733117,5002,0
5223815,-0.00023779468,0.005266388,-0.00195838,5006,0,-0.20942643,-0.185897,-9.756805,5006,0
5228822,-0.0012426205,0.004656391,-0.001890063,5007,0,-0.22508638,-0.1775304,-9.743885,5007,0
5233816,0.0006741947,0.005012585,-0.0021441474,4994,0,-0.23206055,-0.21482362,-9.723378,4994,0
5238818,0.0005267989,0.004607996,-0.0021479516,5002,0,-0.23390248,-0.21969822,-9.749277,5002,0
5243824,0.0001050201,0.003423926,-0.0009363115,5006,0,-0.26273492,-0.18463501,-9.726351,5006,0
5248822,0.00033759707,0.0054728063,-0.0021595615,4998,0,-0.25745934,-0.1830954,-9.733413,4998,0
5263832,0.0021539251,0.0046429345,-0.0014020447,5006,0,-0.23568302,-0.21401231,-9.779282,5006,0
5268831,0.0018317966,0.0045263474,-0.0023015053,4999,0,-0.2395613,-0.19753933,-9.756088,4999,0
5273833,-0.00036103424,0.0049199834,-0.0025501694,5002,0,-0.25126225,-0.2340376,-9.739597,5002,0
5278834,-0.00044467158,0.005187516,-0.0021072992,5001,0,-0.2356752,-0.22702338,-9.805268,5001,0
5283840,0.0011689143,0.0042604813,-0.0010027721,5006,0,-0.24089353,-0.23486324,-9.787545,5006,0
5288839,0.00057738705,0.005458934,-0.0013426832,4999,0,-0.22701791,-0.21898563,-9.753579,4999,0
5293848,1.5509765e-06,0.004959729,-0.0021192508,5009,0,-0.22442064,-0.2376314,-9.753681,5009,0
5363874,-0.00074728235,0.0049570804,-0.00030429527,5006,0,-0.22109032,-0.21020862,-9.7623005,5006,0
5368872,5.3168187e-05,0.004516677,-0.00060163846,4998,0,-0.2319643,-0.22508213,-9.773242,4998,0
5373877,0.00076365354,0.004583775,-0.0012336157,5005,0,-0.2593257,-0.22650112,-9.771224,5005,0
5378876,0.0016181312,0.0051001343,-0.00096502044,4999,0,-0.25070888,-0.22505063,-9.753353,4999,0
5383882,0.00016390013,0.0045002587,-0.0013548838,5006,0,-0.25537962,-0.2091184,-9.752318,5006,0
5388886,-0.0013911433,0.0037548572,-0.0004912555,5004,0,-0.227863,-0.19593847,-9.741451,5004,0
5393882,-0.002119302,0.0048300414,-0.0012328622,4996,0,-0.22641382,-0.23415299,-9.751489,4996,0
5403890,-0.0022597187,0.0037590717,-0.0013307653,4999,0,-0.22186592,-0.21497539,-9.75835,4999,0
5408889,-0.0021649452,0.004421531,-0.0009622726,4999,0,-0.22694902,-0.19859225,-9.735773,4999,0
5413892,-0.003574959,0.0049980925,-0.0010288603,5003,0,-0.24118797,-0.18309487,-9.720384,5003,0
5418893,-0.0034795667,0.003976607,-0.0017183119,5001,0,-0.26730904,-0.19967172,-9.725706,5001,0
5423898,0.00012472812,0.003962941,-0.0012992943,5005,0,-0.25690672,-0.17316827,-9.730803,5005,0
5428897,0.0007164903,0.0034762805,-0.0012673956,4999,0,-0.23942289,-0.20866169,-9.745366,4999,0
5438901,-0.0018883061,0.0044440157,-0.0015513797,4992,0,-0.25302503,-0.18469776,-9.737233,4992,0
5443907,0.00065859023,0.004599241,-0.0008334179,5006,0,-0.21772668,-0.17482476,-9.737947,5006,0
5448905,0.0006645831,0.0064071207,-0.00097621937,4998,0,-0.21388723,-0.20158082,-9.778789,4998,0
5453910,0.0018225155,0.0054998766,-0.0011559377,5005,0,-0.20905322,-0.19893134,-9.78928,5005,0
5458909,0.001119915,0.0041004634,-5.4590513e-05,4999,0,-0.23360254,-0.21737945,-9.74078,4999,0
5463913,0.0009667614,0.004250417,-0.0009208095,5004,0,-0.2417577,-0.22505794,-9.732163,5004,0
5508930,-0.00038233324,0.0054709865,-0.0015706228,5010,0,-0.23151541,-0.21369226,-9.734521,5010,0
5513932,-0.0025046542,0.0043464564,-0.0011391281,5002,0,-0.23108283,-0.19844201,-9.772401,5002,0
5518934,-0.0027813832,0.0044258824,-0.0015368337,5002,0,-0.2386289,-0.19363217,-9.760457,5002,0
5523940,0.00016568616,0.0036913897,-0.0024936704,5006,0,-0.24994737,-0.19499664,-9.738094,5006,0
5528938,0.0019358242,0.0045016604,-0.0027343358,4998,0,-0.24142474,-0.1975323,-9.722279,4998,0
5533941,0.0022560987,0.00453158,-0.00089749927,5003,0,-0.24086434,-0.20879254,-9.73168,5003,0
5538943,0.00051690347,0.0035974544,-0.0010651305,5002,0,-0.22115193,-0.17649633,-9.795067,5002,0
5543948,0.00016863136,0.0037768213,-0.0018903929,5005,0,-0.2529532,-0.18427704,-9.746343,5005,0
5548952,0.00022354552,0.004311463,-0.0015330915,5004,0,-0.26521033,-0.17458895,-9.77464,5004,0
5553952,0.0024360223,0.0050602835,-0.00082743017,5000,0,-0.24049021,-0.20308317,-9.740324,5000,0
5558951,0.0030386,0.0035479143,-4.0079132e-05,4999,0,-0.24488889,-0.18832625,-9.742977,4999,0
5563953,0.0023536813,0.0033271054,-0.00020033216,5002,0,-0.24879006,-0.20439088,-9.724316,5002,0
5568967,-0.0011887177,0.005671163,-0.0014982028,5014,0,-0.24292378,-0.214303,-9.749094,5014,0
5573960,0.000823641,0.0042159106,-0.001218578,4993,0,-0.24745853,-0.24145813,-9.737657,4993,0
5578966,0.000111973815,0.0050366535,-0.0010902425,5006,0,-0.23738095,-0.20929684,-9.710475,5006,0
5583971,0.0012174929,0.0041008713,-0.0008289352,5005,0,-0.2456661,-0.19969615,-9.707296,5005,0
5589004,-0.000202737,0.004084266,-0.0010469604,5033,0,-0.24616615,-0.20901573,-9.701504,5033,0
5593962,-0.0008129608,0.0042322786,-0.00041830752,4958,0,-0.22482996,-0.21700138,-9.738267,4958,0
5623989,-0.000596946,0.004610868,-0.0018625901,5001,0,-0.26863196,-0.2019219,-9.810613,5001,0
5628994,0.0018945402,0.004475316,-0.00014695716,5005,0,-0.245205,-0.20585687,-9.775626,5005,0
5633998,-0.0016059927,0.0039174277,-0.0015135764,5004,0,-0.2352396,-0.20583293,-9.763596,5004,0
5639010,-0.0031270543,0.0022312147,-0.0008862448,5012,0,-0.2361202,-0.21461362,-9.748444,5012,0
5644019,-0.0011610256,0.004666444,-0.000848488,5009,0,-0.22463794,-0.21972997,-9.746199,5009,0
5649017,0.00053263723,0.0038445177,-0.00024315745,4998,0,-0.2323824,-0.18940088,-9.723426,4998,0
5654055,0.0015476416,0.0045380644,-0.0014240509,5038,0,-0.23062618,-0.20282242,-9.739575,5038,0
5659037,0.00017504205,0.005701822,-0.00060785655,4982,0,-0.25377268,-0.19731556,-9.740195,4982,0
5719028,-0.0035101396,0.003741816,-0.0014087186,5006,0,-0.2477175,-0.16494551,-9.775311,5006,0
5724019,-0.0019560999,0.0037259993,-0.0010322263,4991,0,-0.2315727,-0.19694819,-9.751631,4991,0
5729021,0.0009861507,0.0046860194,-0.00069838285,5002,0,-0.2297783,-0.18964103,-9.748359,5002,0
5734023,0.0005780295,0.0039201025,-0.0010121074,5002,0,-0.2534783,-0.19987547,-9.725846,5002,0
5739029,-0.0008409177,0.004728135,-0.001280213,5006,0,-0.24730834,-0.21428765,-9.727033,5006,0
5769038,-0.0012812194,0.004055991,-0.0014171654,5002,0,-0.21502894,-0.19731887,-9.769981,5002,0
5774040,-0.0002522656,0.004548123,-0.0014228337,5002,0,-0.25663263,-0.20589872,-9.761342,5002,0
5779046,0.00033160564,0.004734406,-0.001004792,5006,0,-0.25874358,-0.21767317,-9.767591,5006,0
5784044,-0.001144449,0.0033426678,-0.0022274319,4998,0,-0.22239509,-0.19005261,-9.741523,4998,0
5789046,0.00014072683,0.0033293415,-0.0020588355,5002,0,-0.24303941,-0.2147682,-9.731621,5002,0
5794048,-0.0019363099,0.00474336,-0.0026002112,5002,0,-0.249532,-0.21137373,-9.74827,5002,0
5799054,-0.00029833952,0.004413999,-0.001949027,5006,0,-0.25428942,-0.21744584,-9.755006,5006,0
5804053,0.00066457776,0.0033275546,-0.00086099975,4999,0,-0.22816008,-0.23229976,-9.792881,4999,0
5809055,0.00089205254,0.0035599568,-0.0026107416,5002,0,-0.24147981,-0.20553665,-9.78977,5002,0
5814067,-0.0005451463,0.0032794357,-0.002313901,5012,0,-0.2592861,-0.18840398,-9.735565,5012,0
5819063,-0.00010810928,0.004471715,-0.00089845114,4996,0,-0.22517733,-0.16930038,-9.722146,4996,0
5824061,-0.000993684,0.0042556454,-0.0011133146,4998,0,-0.21771806,-0.20375808,-9.716337,4998,0
5834065,-2.2134138e-05,0.0044776476,-0.0015399333,5002,0,-0.2267658,-0.21811223,-9.785368,5002,0
5839071,-0.0011211229,0.004873483,-0.0006644727,5006,0,-0.21047944,-0.20825377,-9.777208,5006,0
5844075,0.0009520916,0.0034638587,-0.002373701,5004,0,-0.21874022,-0.17223772,-9.745185,5004,0
5849071,-0.0012335291,0.0052346,-0.0028791295,4996,0,-0.24678634,-0.19790605,-9.719311,4996,0
5854073,-0.002097608,0.0039113513,-0.000735262,5002,0,-0.24890806,-0.22865862,-9.727195,5002,0
5859079,6.231601e-05,0.0047249254,-0.00018023736,5006,0,-0.22472687,-0.21360032,-9.780506,5006,0
5864078,0.0009897802,0.005053176,-0.0014808304,4999,0,-0.24063537,-0.21266834,-9.774413,4999,0
5869080,0.0023612606,0.0046294485,-0.0015948107,5002,0,-0.23715346,-0.21015516,-9.774047,5002,0
5879092,-0.00036921425,0.0034794607,-0.0016703685,5010,0,-0.22929594,-0.24601567,-9.748198,5010,0
5884086,-0.0002576872,0.004015358,-0.0017657743,4994,0,-0.23090664,-0.2258642,-9.72983,4994,0
5889088,-0.0012717391,0.0037321993,-0.00071720785,5002,0,-0.21773092,-0.23609085,-9.7191,5002,0
5894090,-0.0010726724,0.0048688496,-0.0017819006,5002,0,-0.21801607,-0.22458813,-9.757035,5002,0
5899093,0.0005953624,0.003692633,-0.0021587634,5003,0,-0.24535896,-0.22280438,-9.748724,5003,0
5904094,0.0030326368,0.004226812,9.849265e-05,5001,0,-0.23808625,-0.23030967,-9.759719,5001,0
5909099,0.0016592403,0.0038633165,-0.0004673235,5005,0,-0.23759171,-0.20346628,-9.761727,5005,0
5914099,-0.0009787341,0.0044314405,-0.0007341809,5000,0,-0.26930636,-0.19241121,-9.752384,5000,0
5919109,-0.0011955766,0.004347385,-0.0010098699,5010,0,-0.24952562,-0.23190184,-9.768298,5010,0
5924102,-0.0004876673,0.0031350576,-0.0011293291,4993,0,-0.22659104,-0.21116847,-9.748026,4993,0
5929130,-0.0020884585,0.0049514994,-0.0025025818,5028,0,-0.21294461,-0.21055509,-9.708753,5028,0
5934107,-0.00053434586,0.003387845,-0.0012685664,4977,0,-0.23407917,-0.21453933,-9.734528,4977,0
5939109,-0.0013176756,0.0043085096,-0.0018865496,5002,0,-0.24090691,-0.19250405,-9.753124,5002,0
5944111,1.4615233e-05,0.004660838,-0.00083188055,5002,0,-0.2335309,-0.20922512,-9.775131,5002,0
5954115,-0.0016803067,0.0046233144,-0.001392587,5002,0,-0.24154094,-0.19395502,-9.701133,5002,0
5959117,0.000499518,0.003894524,6.79837e-05,5002,0,-0.24633679,-0.21777192,-9.732773,5002,0
5964119,0.0017551271,0.0040057315,-0.0013600944,5002,0,-0.21878037,-0.20373656,-9.758749,5002,0
5969121,-0.002100994,0.004194548,-0.0016129754,5002,0,-0.2041656,-0.19052245,-9.762587,5002,0
5974123,-0.0009503299,0.005719542,-0.0019475992,5002,0,-0.23155247,-0.18124817,-9.771562,5002,0
5979126,0.00025327344,0.004604751,-0.0007331829,5003,0,-0.23380601,-0.18997033,-9.758973,5003,0
6064161,0.002433577,0.004261983,0.0002921631,4988,0,-0.25096875,-0.22717433,-9.722758,4988,0
6069163,-0.0011815688,0.0046618856,-0.00037146438,5002,0,-0.26066357,-0.24161331,-9.708235,5002,0
6074165,-0.002313403,0.0039461344,-0.0014949538,5002,0,-0.25503623,-0.20708844,-9.767027,5002,0
6079169,-0.0024963066,0.0040737246,-0.00052075123,5004,0,-0.2202517,-0.19188623,-9.749413,5004,0
6084182,0.00015378241,0.0058701425,-0.00090614724,5013,0,-0.23754843,-0.17656839,-9.7695265,5013,0
6114202,0.0031902143,0.004036749,-0.0018155645,5011,0,-0.24491753,-0.19684489,-9.727706,5011,0
6119191,0.003857337,0.0036343306,-0.0010856736,4989,0,-0.22835052,-0.19756351,-9.732652,4989,0
6124186,-0.0007361381,0.0037351148,-0.0016057057,4995,0,-0.2535854,-0.21795258,-9.779028,4995,0
6129188,-0.002876431,0.0051744115,-0.00046478573,5002,0,-0.2524508,-0.22786011,-9.743843,5002,0
6134201,0.00016403646,0.004270185,-0.0012381825,5013,0,-0.25359204,-0.18494298,-9.735948,5013,0
6139192,0.00022856133,0.003336328,-0.002188674,4991,0,-0.21880905,-0.20819074,-9.729373,4991,0
6144194,0.0016763342,0.0041056736,-0.0027058048,5002,0,-0.23059282,-0.23023629,-9.717464,5002,0
6149196,-0.0006586485,0.0034650185,-0.0005751472,5002,0,-0.24120742,-0.21605657,-9.743198,5002,0
6154202,-0.0020428854,0.0044936854,-0.0012949213,5006,0,-0.2435616,-0.2132491,-9.762193,5006,0
6159201,0.002163675,0.0036189219,-0.0007258853,4999,0,-0.22515287,-0.19522126,-9.757799,4999,0
6164202,0.0012421643,0.004788389,-0.0014440169,5001,0,-0.23313963,-0.23068142,-9.792647,5001,0
6169215,0.0005153498,0.0041659526,-0.0016616787,5013,0,-0.21531048,-0.22497402,-9.737341,5013,0
6174210,-0.0006545998,0.0039283186,-0.0012034788,4995,0,-0.23166414,-0.19838808,-9.739894,4995,0
6179209,-0.0025991977,0.0040628132,-0.0011051064,4999,0,-0.24496764,-0.17925683,-9.7648325,4999,0
6194219,0.0019553248,0.004447635,-0.0010259309,5006,0,-0.21566692,-0.16597894,-9.776023,5006,0
6199217,-0.00034430754,0.0047670356,-0.0014426283,4998,0,-0.25932914,-0.18664062,-9.786233,4998,0
6204232,-0.0015464947,0.0048661157,-0.0011770072,5015,0,-0.268557,-0.22803466,-9.767117,5015,0
6209221,-0.0007516205,0.004963693,-0.0018902716,4989,0,-0.24897596,-0.22858755,-9.795181,4989,0
6214245,0.00091209984,0.005075369,-0.0011693578,5024,0,-0.23439069,-0.21418199,-9.764607,5024,0
6219228,-0.001123346,0.004428617,-0.002512673,4983,0,-0.22011489,-0.21207559,-9.77498,4983,0
6224245,0.0005582192,0.004564631,-0.001519068,5017,0,-0.20743006,-0.23078738,-9.774274,5017,0
6229236,-0.0020137383,0.0041204044,-0.002090036,4991,0,-0.23916604,-0.21957171,-9.755587,4991,0
6234257,-0.003912025,0.005432725,-0.0021165144,5021,0,-0.23776512,-0.20902449,-9.806483,5021,0
6239239,0.00064110226,0.0039459704,-0.0013534481,4982,0,-0.23136914,-0.21287695,-9.7486105,4982,0
6244259,0.00097351614,0.0044149156,-0.0005136747,5020,0,-0.24667,-0.21443298,-9.768312,5020,0
6249250,-0.0007275169,0.004515465,-0.0017456037,4991,0,-0.2527205,-0.1822797,-9.7847395,4991,0
6254254,-0.0022459477,0.004672912,-0.0011593045,5004,0,-0.23356162,-0.20063369,-9.761846,5004,0
6274263,0.00027362822,0.004216425,-0.0012491276,5014,0,-0.23904108,-0.19958758,-9.745535,5014,0
6279254,-0.0021111807,0.005120304,-0.0013104827,4991,0,-0.20310931,-0.19378614,-9.770203,4991,0
